name,ticker,market,sector
Paramatrix Technologies Ltd.,PARAMATRIX,NSE,Technology services
Paramount Dye Tec Limited,PARAMOUNT,NSE,Process industries
Paras Defence & Space Technologies Ltd.,PARAS,NSE,Electronic technology
Paras Petrofils Limited,PARASPETRO,NSE,Process industries
Parin Enterprises Limited,PARIN,NSE,Consumer durables
Parker Agrochem Exports Ltd.,PARKERAC,BSE,Distribution services
Apeejay Surrendra Park Hotels Ltd.,PARKHOTELS,NSE,Consumer services
Parle Industries Limited,PARLEIND,BSE,Industrial services
Parmax Pharma Ltd.,PARMAX,BSE,Health technology
PARAMOUNT COSMETICS (India) Ltd.,PARMCOS_B,BSE,Consumer non-durables
Parmeshwar Metal Limited,PARMESHWAR,BSE,Non-energy minerals
Parmeshwari Silk Mills Ltd.,PARMSILK,BSE,Process industries
Parnax Lab Limited,PARNAXLAB,BSE,Health technology
Parshva Enterprises Limited,PARSHVA,BSE,Distribution services
